69 1 109.20762431616335
69 2 222.48582864500128
70 0 -38.77995552694772
70 1 -185.84644062112454
70 2 -345.09473662271097
71 0 -79.53505514153828
71 1 346.7569856457215
71 2 404.060365725761
72 0 -575.6938998173629
72 1 -596.3590315679082
72 2 -748.5018201720611
73 0 332.18100942512586
73 1 205.46408966594717
73 2 277.2923600816886
74 0 99.65543431808379
74 1 12.720515899312856
74 2 144.88305318584426
75 0 -17.000368736655243
75 1 -165.8091117151409
75 2 -66.03515981684924
76 0 -274.00183519196065
76 1 420.0962561296768
76 2 179.44208175304465
77 0 -56.47393270534246
77 1 25.07993294530347
77 2 -79.83243317471315
78 0 -29.644912556393045
78 1 22.427275727699065
78 2 300.6257389981585
79 0 138.1323809723503
79 1 226.3777660650621
79 2 588.3767575035102
80 0 -416.0343862259716
80 1 -332.0982119328512
80 2 -258.9392396379581
81 0 -481.90097984850405
81 1 -438.7971266606696
81 2 -640.9761597455579
82 0 165.79903068712895
82 1 296.38438359141645
82 2 529.6640986091312
83 0 271.574011266414
83 1 155.8105997897544
83 2 10.547136542481846
84 0 86.37184763311315
84 1 -50.23748455692595
84 2 -171.0616162320413
85 0 47.27285873937619
85 1 184.4556185891214
85 2 217.41882870500902
86 0 51.543754807833515
86 1 96.02617744754596
86 2 475.2054822543604
87 0 47.47294198310494
87 1 8.18879934123014
87 2 -149.1913667930785
88 0 133.09076628771774
88 1 159.75566477114486
88 2 250.84268106634977
89 0 -364.6225503217525
89 1 82.975871162703
89 2 -108.14685769597472
90 0 -518.0819977036401
90 1 -389.0381122953579
90 2 -719.2663606030851
91 0 3.0736485431849982
91 1 306.15912454788355
91 2 -289.83257407645937
92 0 218.10067625991485
92 1 318.3406634456413
92 2 349.3449745515809
93 0 -66.05884550139648
93 1 -79.56364508643502
93 2 -163.3475319741541
94 0 -53.368782715126564
94 1 -150.114362676792
94 2 -268.85800456358453
95 0 335.55464509823855
95 1 295.789172047732
95 2 179.60177947037323
96 0 -103.17619076796989
96 1 -362.9933775646884
96 2 -555.5370506631366
97 0 -214.39910797789182
97 1 -207.8578380003282
97 2 -647.7325295442972
98 0 223.03300888853775
98 1 227.35770391675524
98 2 243.41819477569683
99 0 -276.7484919898413
99 1 -247.34412999551978
99 2 -55.567428562752085
